,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
1647,1656,gene-ACX60_RS08410_pcaG,0.999999999999998,1.9115161422490103e-15,1.5207211385322288,1.5283083147639127,52.5712563080574,48.3961167952728,64.0092615117951,35.7563738594886,43.5645210526622,28.6159551148446,A1S_1884,pcaG,"protocatechuate 3,4-dioxygenase subunit alpha",WP_001067206.1,1783894,1784523,NZ_CP012004.1,Shared
1648,1657,gene-ACX60_RS08415_aroD,1.0,5.742071519405081e-17,-1.32105219289284,-1.33266499697778,13.8729704146263,16.3802241460923,13.2082603119577,25.029461701642,21.1935507823762,11.7065270924364,A1S_1883,aroD,type I 3-dehydroquinate dehydratase,WP_085941306.1,1784592,1785419,NZ_CP012004.1,Shared
1649,1658,gene-ACX60_RS08420_ACX60_RS08420,0.910412797419473,0.0895872025805273,-1.24466914975626,-1.247980816665,33.5871915301478,40.9505603652308,41.6568209838667,63.1695938184298,50.629037980121,31.2174055798304,A1S_1882,(),right-handed parallel beta-helix repeat-containing protein,WP_000209786.1,1785439,1786890,NZ_CP012004.1,Shared
1650,1659,gene-ACX60_RS08425_ACX60_RS08425,0.932271010340051,0.0677289896599488,1.164003660549276,1.1651547742159971,92.7298548767124,98.2813448765539,70.1053816557756,90.582813777371,78.8871056899559,54.6304597647033,A1S_1881,(),carbohydrate porin,WP_001134236.1,1786950,1788269,NZ_CP012004.1,Shared
1651,1660,gene-ACX60_RS08430_ACX60_RS08430,0.923557916473497,0.0764420835265025,1.239504308862598,1.2399110654786747,339.522696989538,381.212489218149,427.744430102631,333.726156021893,415.629079232156,176.898631619039,A1S_1880,(),glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase,WP_000004224.1,1788352,1790781,NZ_CP012004.1,Shared
1652,1661,gene-ACX60_RS08435_ACX60_RS08435,,,1.7173796048984566,1.7176001955475166,2833.73674627182,2771.23610326162,3182.17471515782,1620.95561496348,1888.5808586073,1606.39566212877,A1S_1879,(),DUF6438 domain-containing protein,WP_001211835.1,1791412,1791879,NZ_CP012004.1,Shared
1653,1662,gene-ACX60_RS08440_ACX60_RS08440,0.718076301068707,0.281923698931293,1.5125460208139017,1.5221617001334866,31.3967225173121,56.5862288683189,39.6247809358732,29.7969782162405,30.6129066856545,23.4130541848728,A1S_1878,(),YeeE/YedE family protein,WP_000095350.1,1792015,1792428,NZ_CP012004.1,Shared
1654,1663,gene-ACX60_RS08445_ACX60_RS08445,0.795363891605755,0.204636108394245,1.5609693111838674,1.5773072881131838,20.4443774531334,45.417894223256,19.3043804559382,21.4538243156931,24.7258092461056,7.80435139495761,A1S_1877,(),YeeE/YedE family protein,WP_000789135.1,1792433,1792846,NZ_CP012004.1,Shared
1655,1664,gene-ACX60_RS08450_ACX60_RS08450,,,1.5892562520568527,1.5924951489212438,166.475644975515,131.786348811743,157.483103719496,104.885363321166,107.145173399791,74.1413382520973,A1S_1876,(),MBL fold metallo-hydrolase,WP_001187023.1,1792851,1793717,NZ_CP012004.1,Shared
1656,1665,gene-ACX60_RS08455_pcaU,1.0,2.41749940731961e-17,1.1618379096919549,1.1639603788552693,45.2696929319384,50.6297837242854,43.6888610318602,42.9076486313863,47.0967795163916,29.9166803473375,A1S_1875,pcaU,IclR family transcriptional regulator PcaU,WP_000030967.1,1793810,1794622,NZ_CP012004.1,Shared
1657,1666,gene-ACX60_RS08460_ACX60_RS08460,1.0,1.72061772072526e-17,-1.12971658192023,-1.13135745556805,39.4284422310431,51.3743393672896,33.5286607918927,47.6751651459847,43.5645210526622,49.4275588347315,A1S_1874,(),LysR family transcriptional regulator,WP_001059571.1,1794665,1795585,NZ_CP012004.1,Shared
1658,1667,gene-ACX60_RS08465_ACX60_RS08465,0.873355206291364,0.126644793708636,1.2934316084721595,1.2944406050159687,208.824712557006,149.655684243843,233.684605519252,168.054957139596,180.145181650198,109.260919529407,A1S_1873,(),acyl-CoA dehydrogenase family protein,WP_005135175.1,1795674,1796918,NZ_CP012004.1,Shared
1659,1668,gene-ACX60_RS08470_ACX60_RS08470,0.207215625357085,0.792784374642915,1.5103031442051957,1.5112335501660064,439.554115242369,413.228381867329,451.112890654556,327.766760378645,368.532299715764,166.492829759096,A1S_1872,(),phosphotransferase family protein,WP_000110884.1,1796938,1798059,NZ_CP012004.1,Shared
1660,1669,gene-ACX60_RS08475_ACX60_RS08475,,,1.5051535606458375,1.5071347486935762,193.491429467156,204.752801826154,206.25206487134,122.763550250911,174.258084210649,104.058018599435,A1S_1871,(),phosphoglycerate mutase family protein,WP_000208327.1,1798056,1798754,NZ_CP012004.1,Shared
1661,1670,gene-ACX60_RS08480_ACX60_RS08480,0.790308907942765,0.209691092057235,1.493985834677575,1.4952139445029142,348.284573040881,221.877581615251,375.927408878797,212.154484899632,281.40325761044,139.177599876744,A1S_1870,(),SDR family oxidoreductase,WP_001140455.1,1798770,1799513,NZ_CP012004.1,Shared
1662,1671,gene-ACX60_RS08485_ACX60_RS08485,1.0,1.8931605660906102e-17,-1.08892731251896,-1.09090347799351,23.3650028035811,26.0594475051469,21.3364205039317,29.7969782162405,31.7903261735643,15.6087027899152,A1S_1868,(),OprD family outer membrane porin,WP_005135181.1,1799550,1800806,NZ_CP012004.1,Shared
1663,1672,gene-ACX60_RS08490_ACX60_RS08490,0.960068739491225,0.039931260508775,1.0186711483659738,1.0189688707059863,29.2062535044764,46.9070055092644,24.384480575922,34.5644947308389,34.1451651493839,29.9166803473375,A1S_1867,(),MFS transporter,WP_001076610.1,1800916,1802265,NZ_CP012004.1,Shared
1664,1673,gene-ACX60_RS08495_ACX60_RS08495,0.936984258678173,0.0630157413218268,-1.14036158388085,-1.14086948938504,171.586739338799,131.041793168739,132.082603119577,122.763550250911,137.758080085445,235.431267081221,A1S_1866,(),MarR family transcriptional regulator,WP_000884020.1,1802666,1803133,NZ_CP012004.1,Shared
1665,1674,gene-ACX60_RS08500_ACX60_RS08500,0.197757944642401,0.802242055357599,6.7509452788277855,6.931637997995201,61.3331323594003,208.475580041175,77.2175218237529,17.8781869297443,28.258067709835,3.9021756974788,A1S_1865,(),amidase,WP_001028549.1,1803283,1804392,NZ_CP012004.1,Shared
1666,1675,gene-ACX60_RS08505_ACX60_RS08505,0.179599935233607,0.820400064766393,6.921428640614891,7.103100717501593,70.0950084107432,218.899359043234,75.1854817757594,20.2619451870435,27.0806482219252,3.9021756974788,A1S_1864,(),acyl-CoA dehydrogenase,WP_104159503.1,1804429,1805577,NZ_CP012004.1,Shared
1667,1676,gene-ACX60_RS08510_ACX60_RS08510,0.0002768595621611,0.999723140437839,7.025116259394341,7.547812051081057,27.0157844916406,61.0535627263441,48.7689611518439,5.95939564324809,8.24193641536853,3.9021756974788,A1S_1863,(),hypothetical protein,WP_000387550.1,1805606,1805965,NZ_CP012004.1,Shared
1668,1677,gene-ACX60_RS08515_ACX60_RS08515,6.42835165098887e-07,0.999999357164835,10.832365239615397,12.251112459337138,32.8570351925359,61.0535627263441,39.6247809358732,2.38375825729924,5.88709743954895,2.60145046498587,A1S_1862,(),nuclear transport factor 2 family protein,WP_000130495.1,1805976,1806503,NZ_CP012004.1,Shared
1669,1678,gene-ACX60_RS08520_ACX60_RS08520,0.0107775172427478,0.989222482757252,5.906455149389568,5.988063500144912,126.31704640686,289.632145128632,150.370963551519,40.523890374087,30.6129066856545,23.4130541848728,A1S_1861,(),aromatic ring-hydroxylating dioxygenase subunit alpha,WP_049594828.1,1806533,1807810,NZ_CP012004.1,Shared
1670,1679,gene-ACX60_RS08525_ACX60_RS08525,0.0708940360496153,0.929105963950385,8.429269938197553,8.998497709895483,38.6982858934312,109.449679521617,36.5767208638829,9.53503302919695,7.06451692745874,3.9021756974788,A1S_3741,(),aromatic-ring-hydroxylating dioxygenase subunit beta,WP_001056937.1,1807821,1808306,NZ_CP012004.1,Shared
1671,1680,gene-ACX60_RS08530_ACX60_RS08530,0.0202308113309119,0.979769188669088,4.915387419572832,5.05409490163357,52.5712563080574,113.917013379642,57.9131413678147,26.2213408302916,12.9516143670077,5.20290092997174,A1S_1858,(),SDR family oxidoreductase,WP_000815905.1,1808317,1809054,NZ_CP012004.1,Shared
1672,1681,gene-ACX60_RS08535_ACX60_RS08535,0.0407757014165402,0.95922429858346,4.094254381783411,4.185978346458559,58.4125070089527,113.917013379642,49.7849811758407,20.2619451870435,22.370970270286,10.4058018599435,A1S_1857,(),PDR/VanB family oxidoreductase,WP_000210282.1,1809089,1810042,NZ_CP012004.1,Shared
1673,1682,gene-ACX60_RS08540_ACX60_RS08540,0.0033615380993594,0.996638461900641,2.9897577492134646,3.024705864696799,71.5553210859671,122.107125452688,77.2175218237529,35.7563738594886,32.9677456614741,20.811603719887,A1S_1856,(),flavin reductase family protein,WP_104159487.1,1810088,1811044,NZ_CP012004.1,Shared
1674,1683,gene-ACX60_RS08545_feaR,0.893737209498248,0.106262790501752,1.3545246837965808,1.363817328444337,29.2062535044764,20.1030023611133,32.5126407678959,30.9888573448901,21.1935507823762,7.80435139495761,A1S_1855,feaR,transcriptional regulator FeaR,WP_001077865.1,1811243,1812157,NZ_CP012004.1,Shared
1675,1684,gene-ACX60_RS08550_tynA,0.84212884404688,0.15787115595312,-1.35441127536455,-1.35924260430698,37.2379732182074,47.6515611522686,30.4806007199024,56.0183190465321,68.2903302987678,32.5181308123234,A1S_1854,tynA,primary-amine oxidase,WP_109104879.1,1812366,1814681,NZ_CP012004.1,Shared
1676,1685,gene-ACX60_RS08555_ACX60_RS08555,0.987142138310321,0.0128578616896788,-1.36660343783049,-1.3782811705751,13.8729704146263,14.1465572170797,21.3364205039317,30.9888573448901,18.8387118065566,18.2101532549011,A1S_1853,(),hypothetical protein,WP_104159504.1,1814826,1816043,NZ_CP012004.1,Shared
1677,1686,gene-ACX60_RS08560_ACX60_RS08560,,,1.6340304671755075,1.6404780700186254,69.3648520731313,87.8575658744952,96.5219022796911,57.2101981751817,50.629037980121,46.8261083697457,A1S_1852,(),NAD-dependent phenylacetaldehyde dehydrogenase,WP_000005756.1,1816077,1817564,NZ_CP012004.1,Shared
1678,1687,gene-ACX60_RS08565_ACX60_RS08565,1.0,1.10039847796499e-17,-1.03121732725362,-1.0315151898781,55.4918816585051,59.5644514403357,49.7849811758407,52.4426816605832,69.4677497866776,48.1268336022386,A1S_3739,(),penicillin acylase family protein,WP_000935114.1,1817636,1820098,NZ_CP012004.1,Shared
1679,1688,gene-ACX60_RS08570_pcaD,1.0,4.43065560975601e-16,1.3650293599159251,1.3689079437597083,64.9839140474599,65.5208965843693,72.1374217037691,56.0183190465321,52.9838769559405,39.021756974788,A1S_1850,pcaD,3-oxoadipate enol-lactonase,WP_001138968.1,1820360,1821139,NZ_CP012004.1,Shared
1680,1689,gene-ACX60_RS08575_pcaF,0.857452181307993,0.142547818692007,1.3067045261565442,1.3085841665436242,85.3552758668322,154.502741479801,96.0138922676927,81.0477807481741,86.4225904125786,89.1907291920405,A1S_1848,pcaF,3-oxoadipyl-CoA thiolase,WP_005135190.1,1821150,1822364,NZ_CP012004.1,Shared
1681,1690,gene-ACX60_RS08580_ACX60_RS08580,1.0,2.35523177281028e-17,1.167960723002251,1.1718761702067466,22.5472277054557,30.0874935337996,26.4165206239155,26.519310612454,24.3490350099745,16.5842467142849,A1S_1847,(),3-oxoacid CoA-transferase subunit B,WP_005135192.1,1822869,1823519,NZ_CP012004.1,Shared
1682,1691,gene-ACX60_RS08585_ACX60_RS08585,0.957462213415256,0.0425377865847442,1.0348156646191988,1.0356393040375576,22.5399261420796,23.3045916260314,22.9925331430464,32.8481887855835,24.5138737382818,9.10507662745054,A1S_1894,(),3-oxoacid CoA-transferase subunit A,WP_000566012.1,1823538,1824209,NZ_CP012004.1,Shared
1683,1692,gene-ACX60_RS08590_catA,0.607360757274036,0.392639242725964,1.370471511954019,1.3720576989550157,146.031267522382,166.035908389936,192.027784535385,154.94428672445,120.096787766799,92.3514915069984,A1S_1845,catA,"catechol 1,2-dioxygenase",WP_001081619.1,1824344,1825264,NZ_CP012004.1,Shared
1684,1693,gene-ACX60_RS08595_catC,0.888060721895673,0.111939278104327,1.3186840106668807,1.3417771484352037,4.38093802567145,7.44555643004197,17.2723404079447,9.53503302919695,8.24193641536853,3.9021756974788,A1S_1844,catC,muconolactone Delta-isomerase,WP_000897235.1,1825426,1825716,NZ_CP012004.1,Shared
1685,1694,gene-ACX60_RS08600_ACX60_RS08600,1.0,9.860468172456409e-18,1.019779388447406,1.0199170635592887,81.0473534749219,83.39023201647,66.0413015597886,67.9371103330283,68.2903302987678,89.7500410420125,A1S_1843,(),muconate/chloromuconate family cycloisomerase,WP_001986121.1,1825740,1826846,NZ_CP012004.1,Shared
1686,1695,gene-ACX60_RS08605_ACX60_RS08605,,,1.5385933660410995,1.5405692573324883,224.157995646856,182.416132536028,254.005005999187,144.217374566604,151.887113940363,132.673973714279,A1S_1842,(),LysR family transcriptional regulator,WP_000423293.1,1826947,1827861,NZ_CP012004.1,Shared
1687,1696,gene-ACX60_RS08610_ACX60_RS08610,0.525242004911171,0.474757995088829,-1.41101664087898,-1.41325000617259,113.904388667458,84.1347876594742,91.4418021597073,172.822473654195,128.338724182167,107.960194296914,A1S_1841,(),TorF family putative porin,WP_001226550.1,1827943,1828737,NZ_CP012004.1,Shared
1688,1697,gene-ACX60_RS08615_ACX60_RS08615,,,-1.44834892059173,-1.4494637043387,220.507213958796,209.964691327183,202.187984775353,325.383002121346,262.564545803883,329.083483820713,A1S_1840,(),FadR family transcriptional regulator,WP_000029961.1,1828805,1829521,NZ_CP012004.1,Shared
1689,1698,gene-ACX60_RS08620_ACX60_RS08620,0.950596497088614,0.0494035029113862,-1.07176993268695,-1.07277694625658,35.7776605429835,38.7168934362182,37.5927408878797,59.5939564324809,29.4354871977447,31.2174055798304,A1S_1839,(),dihydroxy-acid dehydratase,WP_001060808.1,1829605,1831338,NZ_CP012004.1,Shared
1690,1699,gene-ACX60_RS08625_abaQ,0.998980634227262,0.0010193657727384,-1.13101870925722,-1.13343485063387,25.5554718164168,31.2713370061763,28.448560671909,40.523890374087,35.3225846372937,20.811603719887,A1S_1838,abaQ,multidrug efflux MFS transporter AbaQ,WP_000345069.1,1831508,1832812,NZ_CP012004.1,Shared
1691,1700,gene-ACX60_RS08630_ACX60_RS08630,0.955197261010522,0.044802738989478,-1.00681244071912,-1.00695038630097,20.4443774531334,29.7822257201679,27.4325406479122,35.7563738594886,29.4354871977447,13.0072523249293,A1S_1836,(),GguC protein,WP_001165788.1,1832823,1833821,NZ_CP012004.1,Shared
1692,1701,gene-ACX60_RS08635_ACX60_RS08635,0.871932995986876,0.128067004013124,1.2988424177907474,1.3012582791269534,59.5369477688751,107.982904904899,85.6708084234058,68.866776053375,75.9082343855441,49.7917618998296,A1S_1796,(),aldehyde dehydrogenase (NADP(+)),WP_000234449.1,1833833,1835407,NZ_CP012004.1,Shared
1693,1702,gene-ACX60_RS08640_ACX60_RS08640,0.850249002288371,0.149750997711629,1.3220192368054773,1.3265466977126266,44.5395365943264,66.2654522273735,37.5927408878797,47.6751651459847,32.9677456614741,31.2174055798304,A1S_3738,(),hypothetical protein,WP_000351947.1,1835459,1836355,NZ_CP012004.1,Shared
1694,1703,gene-ACX60_RS08645_ACX60_RS08645,1.62879354448364e-09,0.999999998371206,5.532941066864003,5.535864845038238,4617.50867905771,3421.97773524729,5462.12364900652,880.798676072068,1330.48402133806,227.626915686264,A1S_1833,(),alpha/beta hydrolase,WP_000542605.1,1836685,1837515,NZ_CP012004.1,Shared
1695,1704,gene-ACX60_RS08650_ACX60_RS08650,0.0383950157564871,0.961604984243513,1.831935289879936,1.8424429119482808,82.5076661501457,59.5644514403357,87.3777220637204,44.0995277600359,51.8064574680307,28.6159551148446,A1S_1832,(),NADH:flavin oxidoreductase/NADH oxidase family protein,WP_000862295.1,1837677,1838915,NZ_CP012004.1,Shared
1696,1705,gene-ACX60_RS08655_ACX60_RS08655,1.07332323118214e-06,0.999998926676769,2.335636430263774,2.3422286889877557,216.856432270737,247.192473477393,282.453566671096,98.9259676779184,149.532274964543,70.2391625546185,A1S_1831,(),saccharopine dehydrogenase NADP-binding domain-containing protein,WP_000180172.1,1838931,1839998,NZ_CP012004.1,Shared
1697,1706,gene-ACX60_RS08660_ACX60_RS08660,0.778201624127327,0.221798375872673,1.6425053314832223,1.6466418730946644,143.840798509546,90.835788446512,167.643303959463,126.33918763686,90.6613005690538,27.3152298823516,A1S_1830,(),dihydrofolate reductase family protein,WP_001228605.1,1840208,1840783,NZ_CP012004.1,Shared
1698,1707,gene-ACX60_RS08665_ACX60_RS08665,0.928834572369832,0.0711654276301684,-1.17359536500174,-1.1755728904248,54.0315689832813,34.249559578193,49.7849811758407,69.1289894616779,54.1612964438503,39.021756974788,A1S_1829,(),type 1 glutamine amidotransferase domain-containing protein,WP_000477543.1,1840851,1841657,NZ_CP012004.1,Shared
1699,1708,gene-ACX60_RS08670_ACX60_RS08670,0.980877630902738,0.0191223690972623,-1.17712486733118,-1.17830545484693,83.2378224877576,82.6456763734658,70.1053816557756,112.036638093064,78.8871056899559,87.1485905770266,A1S_1828,(),MerR family transcriptional regulator,WP_001026795.1,1841733,1842149,NZ_CP012004.1,Shared
1700,1709,gene-ACX60_RS08675_ACX60_RS08675,0.18862506307872,0.81137493692128,2.6575405471352416,2.6632387976966276,432.982708203862,236.02413883233,549.666832982241,171.630594525545,188.387118065566,97.5543924369701,A1S_1827,(),type 1 glutamine amidotransferase domain-containing protein,WP_000044219.1,1842305,1842997,NZ_CP012004.1,Shared
1701,1710,gene-ACX60_RS08680_ACX60_RS08680,0.785800198249505,0.214199801750495,-1.83123221235157,-1.8321921857653,738.18805732564,136.253682669768,487.689611518439,952.311423791045,1011.40334011451,531.99662008961,A1S_1826,(),FAD-dependent oxidoreductase,WP_000044138.1,1843089,1844294,NZ_CP012004.1,Shared
1702,1711,gene-ACX60_RS08685_ACX60_RS08685,0.848439583032432,0.151560416967568,-1.72349132362896,-1.72430812172765,681.966019329523,77.4337868724364,633.996494973971,887.949950843966,999.629145235411,515.087192067202,A1S_1825,(),Rrf2 family transcriptional regulator,WP_000323486.1,1844453,1845001,NZ_CP012004.1,Shared
1703,1712,gene-ACX60_RS08690_ACX60_RS08690,0.537070625710928,0.462929374289072,2.311977217807269,2.320361648608726,115.364701342682,288.143033842624,167.643303959463,92.9665720346702,102.435495448152,50.7282840672245,A1S_1824,(),MBL fold metallo-hydrolase,WP_000155962.1,1845200,1846219,NZ_CP012004.1,Shared
1704,1713,gene-ACX60_RS08695_ACX60_RS08695,1.0,2.15690172255074e-17,-1.14104801918669,-1.1421878943824,59.1426633465646,71.4773417284029,64.0092615117951,66.7452312043786,67.112910810858,88.4493158095196,A1S_1823,(),TetR/AcrR family transcriptional regulator,WP_000113714.1,1846358,1846927,NZ_CP012004.1,Shared
1705,1714,gene-ACX60_RS08700_ACX60_RS08700,1.0,1.59746526873461e-17,-1.12555357548576,-1.12693838820458,50.3807872952217,53.6080062963022,38.6087609118764,54.8264399178825,44.741940540572,61.1340859271679,A1S_1822,(),LysR family transcriptional regulator,WP_001004589.1,1847021,1847956,NZ_CP012004.1,Shared
1706,1715,gene-ACX60_RS08705_ACX60_RS08705,1.0,1.7470775327812902e-17,-1.10133792394121,-1.10288139164069,37.2379732182074,33.5050039351888,32.5126407678959,40.523890374087,44.741940540572,28.6159551148446,A1S_1821,(),SDR family oxidoreductase,WP_000190709.1,1848136,1848900,NZ_CP012004.1,Shared
