,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
2028,2038,gene-ACX60_RS10375_ACX60_RS10375,0.955621669068016,0.0443783309319835,1.6104343120149975,1.61149123123228,1103.49740967039,124.052558902989,231.054936751412,291.555130109525,293.747021911941,319.81388728363,A1S_3682,(),hypothetical protein,WP_001049817.1,2175508,2175750,NZ_CP012004.1,Shared
2029,2039,gene-ACX60_RS10380_ACX60_RS10380,0.726668265441807,0.273331734558193,-1.20538904303308,-1.20545982260258,1485.07361994364,1189.26420105345,1873.32233335376,1885.38984137493,1815.03320419901,1781.60472114135,A1S_1543,(),phosphoglycerate kinase,WP_001011091.1,2175875,2177062,NZ_CP012004.1,Shared
2030,2040,gene-ACX60_RS10385_ACX60_RS10385,0.962457013579428,0.0375429864205723,-1.10106207475962,-1.10130082033374,183.666348756281,278.861950591843,200.840060406997,230.467388562767,245.912071096005,254.191698147602,A1S_3681,(),DUF2237 domain-containing protein,WP_000022187.1,2177201,2177584,NZ_CP012004.1,Shared
2031,2041,gene-ACX60_RS10390_ACX60_RS10390,0.490192695903874,0.509807304096126,-1.41098055458742,-1.41432121849053,64.4706367062864,62.538893331259,65.7617896907865,61.0877415467576,110.491999067794,101.073256830204,A1S_1542,(),Maf family nucleotide pyrophosphatase,WP_000812869.1,2177584,2178177,NZ_CP012004.1,Shared
2032,2042,gene-ACX60_RS10395_ACX60_RS10395,0.967627492112127,0.0323725078878728,-1.00646799091697,-1.00647718415221,248.136985462567,303.467416820535,550.977156868752,355.419587181135,334.170924009914,420.132866077788,A1S_1541,(),cupin domain-containing protein,WP_000133509.1,2178208,2179371,NZ_CP012004.1,Shared
2033,2043,gene-ACX60_RS10400_ACX60_RS10400,0.938327758243254,0.0616722417567456,1.1358733151500602,1.136363401752334,161.176591765716,208.121235184354,124.414196712299,155.496069391747,114.534389277592,164.432611858093,A1S_1540,(),TetR/AcrR family transcriptional regulator,WP_000037059.1,2179709,2180275,NZ_CP012004.1,Shared
2034,2044,gene-ACX60_RS10405_ACX60_RS10405,0.853980359067189,0.146019640932811,-1.2581361103102,-1.26277898956118,16.4924884597477,29.7316050263362,40.8789503483268,30.5438707733788,35.7077801865433,43.7481260906853,A1S_1539,(),metalloregulator ArsR/SmtB family transcription factor,WP_000651464.1,2180750,2181058,NZ_CP012004.1,Shared
2035,2045,gene-ACX60_RS10410_sstT,,,-1.39864527679826,-1.39894582318635,609.472414444312,608.985289160128,860.23530298218,891.32568347769,999.144113521578,1017.52107062646,A1S_1538,sstT,serine/threonine transporter SstT,WP_000889007.1,2181481,2182683,NZ_CP012004.1,Shared
2036,2046,gene-ACX60_RS10415_ACX60_RS10415,0.61409771262483,0.38590228737517,-1.3035288791851,-1.30492678791058,95.9562964930774,112.775053548172,131.523579381573,123.563840855941,183.928754545779,136.52432452438,A1S_1537,(),DUF1275 domain-containing protein,WP_001116530.1,2182689,2183369,NZ_CP012004.1,Shared
2037,2047,gene-ACX60_RS10420_ACX60_RS10420,,,-1.39997539241477,-1.40163070847744,103.452882156599,104.573231471941,170.625184062581,181.874866877846,167.085462004957,181.781006687158,A1S_1536,(),DUF2058 domain-containing protein,WP_000240312.1,2183373,2183909,NZ_CP012004.1,Shared
2038,2048,gene-ACX60_RS10425_ACX60_RS10425,0.0625647473213298,0.93743525267867,1.5536318194500904,1.5542117293510895,931.075939409392,820.182207623068,574.082650543893,626.149350854265,375.942289511153,494.052113610325,A1S_1535,(),ABC transporter ATP-binding protein/permease,WP_000922240.1,2184284,2186131,NZ_CP012004.1,Shared
2039,2049,gene-ACX60_RS10430_ACX60_RS10430,0.992393802684179,0.0076061973158214,1.0340562173692878,1.0342156577783426,127.441956279868,120.976875624403,97.7540117025205,99.9617588946942,105.775877156364,128.981544163917,A1S_1534,(),MaoC family dehydratase,WP_000966086.1,2186131,2186571,NZ_CP012004.1,Shared
2040,2050,gene-ACX60_RS10435_ACX60_RS10435,0.980336915434978,0.0196630845650222,1.0241657273867337,1.0242090553470273,348.591233353758,294.240366984776,252.383084759235,280.448268010114,309.242851049497,284.362819589454,A1S_1533,(),AraC family transcriptional regulator,WP_000705530.1,2186680,2187705,NZ_CP012004.1,Shared
2041,2051,gene-ACX60_RS10440_gcvH,0.934001809260934,0.0659981907390663,-1.27050093512272,-1.27076571469813,376.328600308788,634.615983148349,590.07876154976,823.296153118801,543.701483217744,667.536061900973,A1S_1532,gcvH,glycine cleavage system protein GcvH,WP_001016343.1,2187744,2188118,NZ_CP012004.1,Shared
2042,2052,gene-ACX60_RS10445_ACX60_RS10445,0.7420883343886,0.2579116656114,1.207540675054241,1.208471008491936,146.183420438673,166.086897043671,110.19543137375,124.952198618368,108.470803962896,116.15881755113,A1S_1531,(),NAD-dependent protein deacylase,WP_104159528.1,2188212,2188919,NZ_CP012004.1,Shared
2043,2053,gene-ACX60_RS10450_putP,0.825130212545025,0.174869787454974,-2.23275272011623,-2.23322627916362,1558.54015944616,1360.47723689476,1160.60672075902,1081.53069693009,4435.84952355096,3593.38056372456,A1S_1530,putP,sodium/proline symporter PutP,WP_002057420.1,2189326,2190816,NZ_CP012004.1,Shared
2044,2054,gene-ACX60_RS10455_ACX60_RS10455,1.0,1.07242082473463e-16,1.4269458605106082,1.435801808427149,32.2353183531432,31.7820605453939,44.4336416829639,26.3787974860999,24.2543412587841,24.8911751895278,A1S_1529,(),Lrp/AsnC ligand binding domain-containing protein,WP_001014235.1,2190850,2191338,NZ_CP012004.1,Shared
2045,2055,gene-ACX60_RS10460_putA,0.712118868140357,0.287881131859643,-3.05205899505971,-3.05288324631148,1241.43458587919,1657.79328715813,1002.42295636766,1267.57063709522,6194.28926481281,4449.48613463711,A1S_1528,putA,trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase,WP_001094956.1,2191463,2195215,NZ_CP012004.1,Shared
2046,2056,gene-ACX60_RS10465_ACX60_RS10465,0.967952483790711,0.0320475162092893,1.3140068643923912,1.3197613526112493,29.9863426540867,34.8577438239804,47.988333017601,18.048650911542,28.9704631702143,38.4681798383612,,(),GrpB family protein,WP_000575820.1,2195321,2195794,NZ_CP012004.1,Shared
2047,2057,gene-ACX60_RS10470_trmA,0.698891343450267,0.301108656549733,-1.26211493597139,-1.26307240572917,157.428298933955,124.052558902989,147.51969038744,161.049500441452,171.127852214754,209.689294020871,A1S_1527,trmA,tRNA (uridine(54)-C5)-methyltransferase TrmA,WP_000204683.1,2195898,2196983,NZ_CP012004.1,Shared
2048,2058,gene-ACX60_RS10475_ACX60_RS10475,0.908806433786686,0.0911935662133139,1.8234943104234864,1.8243962076094014,1587.77684353389,713.55852063207,309.258146113428,506.750583285603,452.747703497303,471.423772528936,A1S_1526,(),hypothetical protein,WP_000011679.1,2197232,2197462,NZ_CP012004.1,Shared
2049,2059,gene-ACX60_RS10480_ACX60_RS10480,1.0,1.49956858307892e-16,1.2703873874025837,1.2724561927540454,78.7141494669775,91.2452705980664,90.6446290332463,70.8062458837418,65.3519750583905,68.6393012802131,A1S_1525,(),phosphodiester glycosidase family protein,WP_000699307.1,2197498,2198244,NZ_CP012004.1,Shared
2050,2060,gene-ACX60_RS10485_ACX60_RS10485,0.958842675786685,0.041157324213315,1.0989542152138223,1.0992519203290054,137.187517642447,293.215139225247,142.187653385484,206.86530660152,136.767535431477,177.25533847088,A1S_1524,(),lecithin retinol acyltransferase family protein,WP_001187976.1,2198431,2199021,NZ_CP012004.1,Shared
2051,2061,gene-ACX60_RS10490_ACX60_RS10490,0.0001099142699634,0.999890085730037,2.0542604370509654,2.054465161929147,6496.54113600788,5859.1766457073,4224.7506512162,3805.48862681051,1871.62666713617,2393.3242083749,A1S_1523,(),YceI family protein,WP_000550328.1,2199067,2199657,NZ_CP012004.1,Shared
2052,2062,gene-ACX60_RS10495_ACX60_RS10495,0.97101113967496,0.0289888603250395,-1.0077608159543,-1.00777213797922,307.360012204389,413.166787090121,353.691787796392,547.012958395966,245.912071096005,289.642765841778,A1S_1522,(),OsmC family protein,WP_000248287.1,2199873,2200280,NZ_CP012004.1,Shared
2053,2063,gene-ACX60_RS10500_tkt,0.990350487721322,0.0096495122786778,-1.07026221806677,-1.07027034437768,4431.98144427401,3907.14299156439,5211.177496578,5492.34330815848,3972.32211282753,5037.82300275322,A1S_1521,tkt,transketolase,WP_000211068.1,2200335,2202323,NZ_CP012004.1,Shared
2054,2064,gene-ACX60_RS10505_metK,0.747649453714823,0.252350546285177,-1.19713365395459,-1.19719983502702,1299.90795405466,1429.1674967832,1939.08412304454,1864.56447493853,1738.90152191449,1985.25979087386,A1S_1519,metK,methionine adenosyltransferase,WP_001209544.1,2202848,2204014,NZ_CP012004.1,Shared
2055,2065,gene-ACX60_RS10515_ACX60_RS10515,0.815530802755582,0.184469197244418,1.289437009608193,1.2907956846585433,178.418738791816,174.288719119902,78.2032093620164,109.680263231678,112.513194172693,111.633149334852,A1S_3679,(),hypothetical protein,WP_000192624.1,2204645,2204830,NZ_CP012004.1,Shared
2056,2066,gene-ACX60_RS10520_ACX60_RS10520,0.978828430962343,0.0211715690376568,1.079318470995668,1.0793865114219496,353.838843318223,919.629300297365,698.496847256192,526.187591959571,646.782433567576,653.95905725214,A1S_1518,(),FxsA family protein,WP_001050729.1,2204893,2205453,NZ_CP012004.1,Shared
2057,2067,gene-ACX60_RS10525_ACX60_RS10525,0.174366502626454,0.825633497373546,1.3714534778410696,1.3729724353117567,215.901667109424,160.960758246027,149.297036054759,144.389207292336,115.881852680857,122.947319875546,A1S_1517,(),OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-259,WP_001021784.1,2205852,2206676,NZ_CP012004.1,Shared
2058,2068,gene-ACX60_RS10530_ACX60_RS10530,0.99942035734789,0.0005796426521097,1.007828791461518,1.0078983485484063,56.9740510427647,72.7911709265473,47.988333017601,51.3692372097734,58.6146580420616,66.3764671720742,A1S_3678,(),GNAT family N-acetyltransferase,WP_001109738.1,2206748,2207293,NZ_CP012004.1,Shared
2059,2069,gene-ACX60_RS10535_ACX60_RS10535,0.951023218372476,0.0489767816275243,-1.1387319211436,-1.14016180572729,66.7196124053429,53.3118434954994,31.992222011734,34.7089440606577,70.7418286714536,67.8850232441668,A1S_1515,(),XRE family transcriptional regulator,WP_000340963.1,2207290,2207883,NZ_CP012004.1,Shared
2060,2070,gene-ACX60_RS10540_ruvC,0.363056828928846,0.636943171071154,-1.62112710218623,-1.62333058487239,148.432396137729,167.1121248032,126.191542379617,161.049500441452,307.895387646231,248.157473859232,A1S_1514,ruvC,crossover junction endodeoxyribonuclease RuvC,WP_001128330.1,2208113,2208658,NZ_CP012004.1,Shared
2061,2071,gene-ACX60_RS10545_ACX60_RS10545,0.768925786840894,0.231074213159106,1.2244573847232088,1.2250474205708013,287.868889479232,259.382623160795,183.066603733811,192.981728977257,217.615339627424,185.552396867389,A1S_1513,(),bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,WP_001149482.1,2208663,2210123,NZ_CP012004.1,Shared
2062,2072,gene-ACX60_RS10550_queG,0.913849863746297,0.0861501362537035,-1.37068213156677,-1.37312276650491,119.945370616347,52.2866157359706,65.7617896907865,81.9131079831522,121.945437995553,122.947319875546,A1S_1512,queG,tRNA epoxyqueuosine(34) reductase QueG,WP_000204466.1,2210152,2211240,NZ_CP012004.1,Shared
2063,2073,gene-ACX60_RS10555_bioB,0.672061829500209,0.327938170499791,-1.32009147146822,-1.32017475448018,2024.8277877172,1543.99300585043,2454.51436656692,2783.65731366475,2297.42510256816,2870.78220519221,A1S_1511,bioB,biotin synthase BioB,WP_000175360.1,2211340,2212329,NZ_CP012004.1,Shared
2064,2074,gene-ACX60_RS10560_ACX60_RS10560,1.0,5.38594926169056e-17,-1.24376461480867,-1.24735169929438,31.485659786791,35.8829715835092,39.1016046810082,43.0390906352156,37.7289752914419,52.0451844871945,A1S_3677,(),hypothetical protein,WP_000030991.1,2212375,2212587,NZ_CP012004.1,Shared
2065,2075,gene-ACX60_RS10565_ACX60_RS10565,0.729954148926099,0.270045851073901,-1.55872882300918,-1.56245612968852,15.7428298933955,57.4127545336148,161.738455725988,140.224134005057,90.2800480188075,136.52432452438,,(),hypothetical protein,WP_001061891.1,2212651,2213001,NZ_CP012004.1,Shared
2066,2076,gene-ACX60_RS10570_ACX60_RS10570,0.835986533074253,0.164013466925747,2.519156183434255,2.5222856957066697,1491.07088847446,262.458306439382,165.293147060626,216.583810938504,306.547924242966,237.597581354584,A1S_1510,(),type 1 fimbrial protein,WP_005132160.1,2213447,2213983,NZ_CP012004.1,Shared
2067,2077,gene-ACX60_RS10575_ACX60_RS10575,0.891129327476047,0.108870672523953,1.3996345039670886,1.4024174112398766,183.666348756281,69.7154876479608,62.2070983561494,77.7480346958733,74.1104871796181,73.1649694964909,A1S_1509,(),fimbria/pilus periplasmic chaperone,WP_000898893.1,2214054,2214794,NZ_CP012004.1,Shared
2068,2078,gene-ACX60_RS10580_ACX60_RS10580,0.640645107689353,0.359354892310647,-1.44548910876072,-1.44715814542688,132.689566244334,129.178697700633,156.406418724033,130.505629668073,268.145217249891,206.672181876685,A1S_1508,(),fimbrial biogenesis outer membrane usher protein,WP_005135373.1,2214846,2217383,NZ_CP012004.1,Shared
2069,2079,gene-ACX60_RS10585_ACX60_RS10585,0.252731007441434,0.747268992558566,-1.94791350679694,-1.9517793681731,106.451516422008,110.724598029114,167.070492727944,126.340556380794,335.51838741318,288.134209769686,A1S_1507,(),fimbrial protein,WP_000738467.1,2217380,2218399,NZ_CP012004.1,Shared
2070,2080,gene-ACX60_RS10590_ACX60_RS10590,0.999999999999999,6.79800037842643e-16,-1.42182327282577,-23.4577233877631,0.0,0.0,0.0,0.0,0.673731701632892,0.0,A1S_3676,(),hypothetical protein,WP_000905609.1,2218976,2219155,NZ_CP012004.1,Shared
2071,2081,gene-ACX60_RS10595_ACX60_RS10595,1.0,1.76544023735973e-17,1.1532238174408798,1.1547514550882594,66.7196124053429,54.3370712550283,60.4297526888309,47.2041639224945,51.8773410257327,58.0794087755649,A1S_1506,(),LysR family transcriptional regulator,WP_000568093.1,2219195,2220046,NZ_CP012004.1,Shared
2072,2082,gene-ACX60_RS10600_ACX60_RS10600,,,1.6816359383822168,1.6892853253282063,93.7073207940209,79.9677652432492,62.2070983561494,47.2041639224945,47.1612191143024,45.2566821627778,A1S_1505,(),DMT family transporter,WP_001043464.1,2220141,2221070,NZ_CP012004.1,Shared
2073,2083,gene-ACX60_RS10605_ACX60_RS10605,0.449675003470967,0.550324996529033,1.959304477013215,1.9664290604045522,107.20117498836,215.297829501055,92.4219747005648,83.3014657455785,61.3095848485931,66.3764671720742,A1S_3675,(),hypothetical protein,WP_001046935.1,2221183,2221647,NZ_CP012004.1,Shared
2074,2084,gene-ACX60_RS10610_ACX60_RS10610,0.807559833158091,0.192440166841909,-1.53303540218747,-1.54039011791877,39.7319040166649,47.1604769383264,26.6601850097783,24.9904397236736,70.7418286714536,79.1991937848612,A1S_1504,(),cytosine permease,WP_000378383.1,2221900,2223315,NZ_CP012004.1,Shared
2075,2085,gene-ACX60_RS10615_ACX60_RS10615,1.0,1.76220416380007e-17,-1.1859659884172,-1.19209623792961,20.9904398578607,12.302733114346,14.2187653385484,16.6602931491157,18.864487645721,21.1197850092963,A1S_1503,(),PACE efflux transporter,WP_001161758.1,2223373,2223810,NZ_CP012004.1,Shared
2076,2086,gene-ACX60_RS10620_ACX60_RS10620,0.983382560607111,0.0166174393928891,1.0830672564285058,1.083991089209042,62.971319573582,39.9838826216246,49.7656786849195,38.8740173479367,55.2459995338971,46.7652382348704,A1S_1502,(),LysR family transcriptional regulator,WP_001010557.1,2223900,2224799,NZ_CP012004.1,Shared
2077,2087,gene-ACX60_RS10625_ACX60_RS10625,0.650328362570617,0.349671637429383,-1.32829659108742,-1.33166472036719,38.2325868839605,52.2866157359706,62.2070983561494,51.3692372097734,84.8901944057443,67.1307452081205,A1S_3674,(),integrase family protein,WP_005135377.1,2225379,2226611,NZ_CP012004.1,Shared
2078,2089,gene-ACX60_RS10635_ACX60_RS10635,0.651375387350219,0.348624612649781,-2.8008973583852,-2.80425548724831,320.853866398728,197.868957589065,321.699565784658,277.671552485262,1284.13262331229,795.009049992798,A1S_3673,(),hypothetical protein,WP_001124719.1,2227043,2227906,NZ_CP012004.1,Shared
2079,2090,gene-ACX60_RS10640_ACX60_RS10640,0.957288231953256,0.0427117680467438,-1.02799110279217,-1.02804848326046,71.2175638034559,307.568327858651,385.684009808126,240.185892899751,287.009704895612,258.71736636388,A1S_1498,(),TetR/AcrR family transcriptional regulator,WP_000037173.1,2228182,2228742,NZ_CP012004.1,Shared
2080,2091,gene-ACX60_RS10645_ACX60_RS10645,0.777804811151276,0.222195188848724,-1.58223754989476,-1.58635576678409,113.198443519177,46.1352491787976,62.2070983561494,99.9617588946942,136.093803729844,115.404539515084,A1S_1497,(),1-acyl-sn-glycerol-3-phosphate acyltransferase,WP_000713973.1,2228928,2229473,NZ_CP012004.1,Shared
2081,2092,gene-ACX60_RS10650_ACX60_RS10650,0.45653484111201,0.54346515888799,-1.21524699347782,-1.21532167349534,1400.36220194585,1241.55081678942,1875.09967902107,1790.98151352994,1800.88483846472,1897.76353869248,A1S_1496,(),YebC/PmpR family DNA-binding transcriptional regulator,WP_000907229.1,2229636,2230385,NZ_CP012004.1,Shared
2082,2093,gene-ACX60_RS10655_ACX60_RS10655,0.962943400713101,0.0370565992868991,1.1464771341044848,1.146768604945697,233.893472701876,347.552210480275,321.699565784658,280.448268010114,237.827290676411,269.277258868528,A1S_1495,(),Lrp/AsnC family transcriptional regulator,WP_000418050.1,2230416,2230886,NZ_CP012004.1,Shared
2083,2094,gene-ACX60_RS10660_ACX60_RS10660,0.954535829679781,0.0454641703202186,-1.25132703320757,-1.2555322583311,49.477465379243,24.6054662286921,19.5508023405041,45.8158061600682,37.055243589809,34.6967896581297,A1S_1494,(),DcaP family trimeric outer membrane transporter,WP_182925259.1,2231232,2232548,NZ_CP012004.1,Shared
2084,2095,gene-ACX60_RS10665_ACX60_RS10665,0.85280917565722,0.14719082434278,1.1947563446019973,1.1948552308532627,1134.98306945718,1406.61248607356,1146.38795542047,980.180580272974,1125.80567342856,980.561446860187,A1S_1493,(),amino acid ABC transporter ATP-binding protein,WP_001132006.1,2232599,2233342,NZ_CP012004.1,Shared
2085,2096,gene-ACX60_RS10670_ACX60_RS10670,0.981515836277045,0.0184841637229555,1.0573511371770512,1.0573961811840282,592.979925984564,820.182207623068,696.719501588873,533.129380771703,816.562822379065,645.661998855631,A1S_1492,(),amino acid ABC transporter permease,WP_000347804.1,2233356,2234033,NZ_CP012004.1,Shared
2086,2097,gene-ACX60_RS10675_ACX60_RS10675,0.982839612724308,0.0171603872756919,1.0909493335509426,1.0909992021935682,1035.27848013234,1213.86966728214,869.122031318773,709.450816599844,1219.45437995553,929.270540409039,A1S_1491,(),amino acid ABC transporter permease,WP_000110649.1,2234036,2234878,NZ_CP012004.1,Shared
2087,2098,gene-ACX60_RS10680_ACX60_RS10680,0.904573210922182,0.0954267890778178,1.3937007405897672,1.3937987806982275,3359.22003582406,3245.87108666829,2166.58436846132,1639.65051742547,2746.13041585567,1907.56915316109,A1S_1490,(),amino acid ABC transporter substrate-binding protein,WP_000830363.1,2234973,2235866,NZ_CP012004.1,Shared
2088,2099,gene-ACX60_RS10685_ACX60_RS10685,0.888039995143755,0.111960004856245,-1.12688629955812,-1.12703441471788,439.29991988237,389.586548620958,513.652897855062,524.799234197145,471.612191143024,516.680454691714,A1S_1489,(),glutathione S-transferase,WP_001265503.1,2236403,2237167,NZ_CP012004.1,Shared
